,wbanno,utc_date,utc_time,lst_date,lst_time,crx_vn,longitude,latitude,air_temperature,precipitation,solar_radiation,sr_flag,surface_temperature,st_type,st_flag,relative_humidity,rh_flag,soil_moisture_5,soil_temperature_5,wetness,wet_flag,wind_1_5,wind_flag
2602,23583,20220110,55,20220109,1555,3,-158.61,59.28,-16.1,0.0,17,0,-19.2,C,0,57,0,-99.0,-9999.0,1002,0,3.72,0
2603,23583,20220110,100,20220109,1600,3,-158.61,59.28,-16.3,0.0,15,0,-19.3,C,0,57,0,-99.0,-9999.0,1002,0,3.45,0
2604,23583,20220110,105,20220109,1605,3,-158.61,59.28,-16.3,0.0,13,0,-19.4,C,0,57,0,-99.0,-9999.0,1001,0,3.35,0
2605,23583,20220110,110,20220109,1610,3,-158.61,59.28,-16.4,0.0,11,0,-19.6,C,0,57,0,-99.0,-9999.0,1002,0,2.87,0
2606,23583,20220110,115,20220109,1615,3,-158.61,59.28,-16.4,0.0,10,0,-19.7,C,0,57,0,-99.0,-9999.0,1001,0,3.01,0
2607,23583,20220110,120,20220109,1620,3,-158.61,59.28,-16.4,0.0,10,0,-19.8,C,0,57,0,-99.0,-9999.0,1001,0,3.01,0
2608,23583,20220110,125,20220109,1625,3,-158.61,59.28,-16.4,0.0,11,0,-19.6,C,0,57,0,-99.0,-9999.0,1002,0,3.81,0
2609,23583,20220110,130,20220109,1630,3,-158.61,59.28,-16.5,0.0,11,0,-19.7,C,0,56,0,-99.0,-9999.0,1002,0,3.15,0
2610,23583,20220110,135,20220109,1635,3,-158.61,59.28,-16.5,0.0,9,0,-19.6,C,0,57,0,-99.0,-9999.0,1002,0,3.34,0
2611,23583,20220110,140,20220109,1640,3,-158.61,59.28,-16.5,0.0,7,0,-19.7,C,0,57,0,-99.0,-9999.0,1002,0,3.12,0
2612,23583,20220110,145,20220109,1645,3,-158.61,59.28,-16.5,0.0,4,0,-19.7,C,0,56,0,-99.0,-9999.0,1002,0,3.61,0
2613,23583,20220110,150,20220109,1650,3,-158.61,59.28,-16.6,0.0,1,0,-19.7,C,0,56,0,-99.0,-9999.0,1002,0,3.73,0
2614,23583,20220110,155,20220109,1655,3,-158.61,59.28,-16.5,0.0,0,0,-19.7,C,0,56,0,-99.0,-9999.0,1002,0,3.8,0
2615,23583,20220110,200,20220109,1700,3,-158.61,59.28,-16.6,0.0,0,0,-19.8,C,0,56,0,-99.0,-9999.0,1002,0,3.56,0
2616,23583,20220110,205,20220109,1705,3,-158.61,59.28,-16.6,0.0,0,0,-19.9,C,0,56,0,-99.0,-9999.0,1002,0,3.55,0
2617,23583,20220110,210,20220109,1710,3,-158.61,59.28,-16.7,0.0,0,0,-20.0,C,0,56,0,-99.0,-9999.0,1002,0,3.81,0
2618,23583,20220110,215,20220109,1715,3,-158.61,59.28,-16.8,0.0,0,0,-19.9,C,0,56,0,-99.0,-9999.0,1002,0,4.08,0
2619,23583,20220110,220,20220109,1720,3,-158.61,59.28,-16.9,0.0,0,0,-20.1,C,0,56,0,-99.0,-9999.0,1002,0,3.73,0
2620,23583,20220110,225,20220109,1725,3,-158.61,59.28,-17.0,0.0,0,0,-19.9,C,0,56,0,-99.0,-9999.0,1002,0,5.0,0
2621,23583,20220110,230,20220109,1730,3,-158.61,59.28,-17.1,0.0,0,0,-20.3,C,0,56,0,-99.0,-9999.0,1003,0,3.4,0
2622,23583,20220110,235,20220109,1735,3,-158.61,59.28,-17.2,0.0,0,0,-20.5,C,0,57,0,-99.0,-9999.0,1003,0,3.32,0
2623,23583,20220110,240,20220109,1740,3,-158.61,59.28,-17.1,0.0,0,0,-20.2,C,0,56,0,-99.0,-9999.0,1003,0,4.33,0
2624,23583,20220110,245,20220109,1745,3,-158.61,59.28,-17.2,0.0,0,0,-20.5,C,0,56,0,-99.0,-9999.0,1003,0,3.39,0
2625,23583,20220110,250,20220109,1750,3,-158.61,59.28,-17.3,0.0,0,0,-20.5,C,0,57,0,-99.0,-9999.0,1003,0,3.71,0
2626,23583,20220110,255,20220109,1755,3,-158.61,59.28,-17.3,0.0,0,0,-20.4,C,0,57,0,-99.0,-9999.0,1003,0,3.95,0
2627,23583,20220110,300,20220109,1800,3,-158.61,59.28,-17.4,0.0,0,0,-20.7,C,0,57,0,-99.0,-9999.0,1003,0,3.14,0
2628,23583,20220110,305,20220109,1805,3,-158.61,59.28,-17.4,0.0,0,0,-20.7,C,0,58,0,-99.0,-9999.0,1003,0,3.61,0
2629,23583,20220110,310,20220109,1810,3,-158.61,59.28,-17.5,0.0,0,0,-20.7,C,0,58,0,-99.0,-9999.0,1003,0,3.46,0
2630,23583,20220110,315,20220109,1815,3,-158.61,59.28,-17.5,0.0,0,0,-20.7,C,0,58,0,-99.0,-9999.0,1002,0,3.46,0
2631,23583,20220110,320,20220109,1820,3,-158.61,59.28,-17.5,0.0,0,0,-20.7,C,0,58,0,-99.0,-9999.0,1003,0,3.66,0
2632,23583,20220110,325,20220109,1825,3,-158.61,59.28,-17.6,0.0,0,0,-20.9,C,0,58,0,-99.0,-9999.0,1003,0,2.71,0
2633,23583,20220110,330,20220109,1830,3,-158.61,59.28,-17.6,0.0,0,0,-21.0,C,0,58,0,-99.0,-9999.0,1003,0,3.03,0
2634,23583,20220110,335,20220109,1835,3,-158.61,59.28,-17.7,0.0,0,0,-21.2,C,0,58,0,-99.0,-9999.0,1003,0,2.75,0
2635,23583,20220110,340,20220109,1840,3,-158.61,59.28,-17.8,0.0,0,0,-21.3,C,0,58,0,-99.0,-9999.0,1003,0,2.7,0
2636,23583,20220110,345,20220109,1845,3,-158.61,59.28,-17.8,0.0,0,0,-21.1,C,0,58,0,-99.0,-9999.0,1003,0,3.48,0
2637,23583,20220110,350,20220109,1850,3,-158.61,59.28,-18.0,0.0,0,0,-21.4,C,0,59,0,-99.0,-9999.0,1003,0,2.7,0
2638,23583,20220110,355,20220109,1855,3,-158.61,59.28,-18.1,0.0,0,0,-21.3,C,0,59,0,-99.0,-9999.0,1003,0,3.6,0
2639,23583,20220110,400,20220109,1900,3,-158.61,59.28,-18.1,0.0,0,0,-21.3,C,0,59,0,-99.0,-9999.0,1003,0,3.24,0
2640,23583,20220110,405,20220109,1905,3,-158.61,59.28,-18.1,0.0,0,0,-21.5,C,0,59,0,-99.0,-9999.0,1003,0,3.04,0
2641,23583,20220110,410,20220109,1910,3,-158.61,59.28,-18.1,0.0,0,0,-21.4,C,0,58,0,-99.0,-9999.0,1003,0,3.12,0
2642,23583,20220110,415,20220109,1915,3,-158.61,59.28,-18.2,0.0,0,0,-21.3,C,0,58,0,-99.0,-9999.0,1003,0,3.9,0
2643,23583,20220110,420,20220109,1920,3,-158.61,59.28,-18.3,0.0,0,0,-21.6,C,0,58,0,-99.0,-9999.0,1003,0,2.89,0
2644,23583,20220110,425,20220109,1925,3,-158.61,59.28,-18.4,0.0,0,0,-21.8,C,0,59,0,-99.0,-9999.0,1003,0,2.91,0
2645,23583,20220110,430,20220109,1930,3,-158.61,59.28,-18.5,0.0,0,0,-21.9,C,0,59,0,-99.0,-9999.0,1003,0,2.88,0
2646,23583,20220110,435,20220109,1935,3,-158.61,59.28,-18.6,0.0,0,0,-21.9,C,0,59,0,-99.0,-9999.0,1003,0,2.86,0
2647,23583,20220110,440,20220109,1940,3,-158.61,59.28,-18.6,0.0,0,0,-21.9,C,0,59,0,-99.0,-9999.0,1003,0,2.9,0
2648,23583,20220110,445,20220109,1945,3,-158.61,59.28,-18.6,0.0,0,0,-21.9,C,0,59,0,-99.0,-9999.0,1004,0,2.97,0
2649,23583,20220110,450,20220109,1950,3,-158.61,59.28,-18.6,0.0,0,0,-21.9,C,0,59,0,-99.0,-9999.0,1004,0,2.76,0
2650,23583,20220110,455,20220109,1955,3,-158.61,59.28,-18.7,0.0,0,0,-21.9,C,0,59,0,-99.0,-9999.0,1004,0,2.94,0
2651,23583,20220110,500,20220109,2000,3,-158.61,59.28,-18.7,0.0,0,0,-22.1,C,0,58,0,-99.0,-9999.0,1003,0,2.52,0
2652,23583,20220110,505,20220109,2005,3,-158.61,59.28,-18.7,0.0,0,0,-22.1,C,0,58,0,-99.0,-9999.0,1004,0,2.72,0
2653,23583,20220110,510,20220109,2010,3,-158.61,59.28,-18.7,0.0,0,0,-22.1,C,0,58,0,-99.0,-9999.0,1003,0,2.79,0
2654,23583,20220110,515,20220109,2015,3,-158.61,59.28,-18.8,0.0,0,0,-22.2,C,0,58,0,-99.0,-9999.0,1003,0,2.94,0
2655,23583,20220110,520,20220109,2020,3,-158.61,59.28,-18.8,0.0,0,0,-22.3,C,0,59,0,-99.0,-9999.0,1003,0,2.51,0
2656,23583,20220110,525,20220109,2025,3,-158.61,59.28,-18.8,0.0,0,0,-22.1,C,0,58,0,-99.0,-9999.0,1004,0,2.97,0
2657,23583,20220110,530,20220109,2030,3,-158.61,59.28,-18.7,0.0,0,0,-21.9,C,0,57,0,-99.0,-9999.0,1004,0,3.77,0
2658,23583,20220110,535,20220109,2035,3,-158.61,59.28,-18.8,0.0,0,0,-22.2,C,0,58,0,-99.0,-9999.0,1004,0,2.75,0
2659,23583,20220110,540,20220109,2040,3,-158.61,59.28,-18.8,0.0,0,0,-22.1,C,0,58,0,-99.0,-9999.0,1004,0,2.99,0
2660,23583,20220110,545,20220109,2045,3,-158.61,59.28,-18.9,0.0,0,0,-22.4,C,0,58,0,-99.0,-9999.0,1004,0,2.48,0
2661,23583,20220110,550,20220109,2050,3,-158.61,59.28,-18.9,0.0,0,0,-22.2,C,0,58,0,-99.0,-9999.0,1004,0,3.28,0
2662,23583,20220110,555,20220109,2055,3,-158.61,59.28,-18.9,0.0,0,0,-22.3,C,0,57,0,-99.0,-9999.0,1004,0,2.84,0
2663,23583,20220110,600,20220109,2100,3,-158.61,59.28,-18.9,0.0,0,0,-22.3,C,0,57,0,-99.0,-9999.0,1004,0,2.92,0
2664,23583,20220110,605,20220109,2105,3,-158.61,59.28,-18.9,0.0,0,0,-22.3,C,0,57,0,-99.0,-9999.0,1004,0,3.04,0
2665,23583,20220110,610,20220109,2110,3,-158.61,59.28,-18.9,0.0,0,0,-22.2,C,0,57,0,-99.0,-9999.0,1004,0,3.36,0
2666,23583,20220110,615,20220109,2115,3,-158.61,59.28,-18.9,0.0,0,0,-22.0,C,0,56,0,-99.0,-9999.0,1003,0,3.84,0
2667,23583,20220110,620,20220109,2120,3,-158.61,59.28,-19.0,0.0,0,0,-22.1,C,0,56,0,-99.0,-9999.0,1004,0,3.02,0
2668,23583,20220110,625,20220109,2125,3,-158.61,59.28,-19.0,0.0,0,0,-22.2,C,0,57,0,-99.0,-9999.0,1004,0,3.34,0
2669,23583,20220110,630,20220109,2130,3,-158.61,59.28,-19.1,0.0,0,0,-22.3,C,0,57,0,-99.0,-9999.0,1004,0,3.14,0
2670,23583,20220110,635,20220109,2135,3,-158.61,59.28,-19.1,0.0,0,0,-22.3,C,0,57,0,-99.0,-9999.0,1004,0,3.22,0
2671,23583,20220110,640,20220109,2140,3,-158.61,59.28,-19.2,0.0,0,0,-22.4,C,0,57,0,-99.0,-9999.0,1004,0,3.12,0
2672,23583,20220110,645,20220109,2145,3,-158.61,59.28,-19.2,0.0,0,0,-22.3,C,0,57,0,-99.0,-9999.0,1004,0,3.46,0
2673,23583,20220110,650,20220109,2150,3,-158.61,59.28,-19.2,0.0,0,0,-22.4,C,0,56,0,-99.0,-9999.0,1004,0,3.19,0
2674,23583,20220110,655,20220109,2155,3,-158.61,59.28,-19.3,0.0,0,0,-22.6,C,0,57,0,-99.0,-9999.0,1004,0,2.75,0
2675,23583,20220110,700,20220109,2200,3,-158.61,59.28,-19.3,0.0,0,0,-22.5,C,0,56,0,-99.0,-9999.0,1004,0,3.0,0
2676,23583,20220110,705,20220109,2205,3,-158.61,59.28,-19.3,0.0,0,0,-22.5,C,0,56,0,-99.0,-9999.0,1004,0,3.1,0
2677,23583,20220110,710,20220109,2210,3,-158.61,59.28,-19.3,0.0,0,0,-22.5,C,0,56,0,-99.0,-9999.0,1004,0,3.05,0
2678,23583,20220110,715,20220109,2215,3,-158.61,59.28,-19.4,0.0,0,0,-22.8,C,0,57,0,-99.0,-9999.0,1003,0,2.81,0
2679,23583,20220110,720,20220109,2220,3,-158.61,59.28,-19.4,0.0,0,0,-22.6,C,0,56,0,-99.0,-9999.0,1003,0,2.89,0
2680,23583,20220110,725,20220109,2225,3,-158.61,59.28,-19.4,0.0,0,0,-22.6,C,0,56,0,-99.0,-9999.0,1004,0,3.12,0
2681,23583,20220110,730,20220109,2230,3,-158.61,59.28,-19.4,0.0,0,0,-22.6,C,0,56,0,-99.0,-9999.0,1004,0,2.98,0
2682,23583,20220110,735,20220109,2235,3,-158.61,59.28,-19.4,0.0,0,0,-22.7,C,0,56,0,-99.0,-9999.0,1004,0,2.74,0
2683,23583,20220110,740,20220109,2240,3,-158.61,59.28,-19.5,0.0,0,0,-22.8,C,0,56,0,-99.0,-9999.0,1004,0,2.51,0
2684,23583,20220110,745,20220109,2245,3,-158.61,59.28,-19.5,0.0,0,0,-22.9,C,0,56,0,-99.0,-9999.0,1004,0,2.64,0
2685,23583,20220110,750,20220109,2250,3,-158.61,59.28,-19.5,0.0,0,0,-22.7,C,0,56,0,-99.0,-9999.0,1004,0,2.98,0
2686,23583,20220110,755,20220109,2255,3,-158.61,59.28,-19.5,0.0,0,0,-22.9,C,0,56,0,-99.0,-9999.0,1004,0,2.38,0
2687,23583,20220110,800,20220109,2300,3,-158.61,59.28,-19.5,0.0,0,0,-22.8,C,0,55,0,-99.0,-9999.0,1004,0,2.69,0
2688,23583,20220110,805,20220109,2305,3,-158.61,59.28,-19.4,0.0,0,0,-22.8,C,0,55,0,-99.0,-9999.0,1004,0,2.98,0
2689,23583,20220110,810,20220109,2310,3,-158.61,59.28,-19.5,0.0,0,0,-22.9,C,0,55,0,-99.0,-9999.0,1004,0,2.64,0
2690,23583,20220110,815,20220109,2315,3,-158.61,59.28,-19.5,0.0,0,0,-22.8,C,0,55,0,-99.0,-9999.0,1003,0,2.95,0
2691,23583,20220110,820,20220109,2320,3,-158.61,59.28,-19.5,0.0,0,0,-22.8,C,0,54,0,-99.0,-9999.0,1004,0,2.67,0
2692,23583,20220110,825,20220109,2325,3,-158.61,59.28,-19.6,0.0,0,0,-22.9,C,0,54,0,-99.0,-9999.0,1003,0,2.55,0
2693,23583,20220110,830,20220109,2330,3,-158.61,59.28,-19.6,0.0,0,0,-22.9,C,0,54,0,-99.0,-9999.0,1004,0,2.63,0
2694,23583,20220110,835,20220109,2335,3,-158.61,59.28,-19.7,0.0,0,0,-22.8,C,0,55,0,-99.0,-9999.0,1004,0,3.13,0
2695,23583,20220110,840,20220109,2340,3,-158.61,59.28,-19.8,0.0,0,0,-22.9,C,0,55,0,-99.0,-9999.0,1004,0,2.88,0
2696,23583,20220110,845,20220109,2345,3,-158.61,59.28,-19.8,0.0,0,0,-23.0,C,0,55,0,-99.0,-9999.0,1004,0,2.64,0
2697,23583,20220110,850,20220109,2350,3,-158.61,59.28,-19.7,0.0,0,0,-23.1,C,0,55,0,-99.0,-9999.0,1004,0,2.09,0
2698,23583,20220110,855,20220109,2355,3,-158.61,59.28,-19.5,0.0,0,0,-23.0,C,0,54,0,-99.0,-9999.0,1004,0,2.3,0
2699,23583,20220110,900,20220110,0,3,-158.61,59.28,-19.4,0.0,0,0,-22.8,C,0,54,0,-99.0,-9999.0,1004,0,2.72,0
2700,23583,20220110,905,20220110,5,3,-158.61,59.28,-19.3,0.0,0,0,-22.8,C,0,53,0,-99.0,-9999.0,1004,0,2.45,0
2701,23583,20220110,910,20220110,10,3,-158.61,59.28,-19.4,0.0,0,0,-22.9,C,0,53,0,-99.0,-9999.0,1004,0,2.44,0
2702,23583,20220110,915,20220110,15,3,-158.61,59.28,-19.6,0.0,0,0,-23.1,C,0,54,0,-99.0,-9999.0,1004,0,2.31,0
2703,23583,20220110,920,20220110,20,3,-158.61,59.28,-19.7,0.0,0,0,-23.4,C,0,55,0,-99.0,-9999.0,1004,0,2.01,0
2704,23583,20220110,925,20220110,25,3,-158.61,59.28,-19.7,0.0,0,0,-23.3,C,0,55,0,-99.0,-9999.0,1004,0,2.16,0
2705,23583,20220110,930,20220110,30,3,-158.61,59.28,-19.6,0.0,0,0,-23.2,C,0,54,0,-99.0,-9999.0,1004,0,2.25,0
2706,23583,20220110,935,20220110,35,3,-158.61,59.28,-19.5,0.0,0,0,-23.0,C,0,54,0,-99.0,-9999.0,1004,0,2.49,0
2707,23583,20220110,940,20220110,40,3,-158.61,59.28,-19.4,0.0,0,0,-22.6,C,0,53,0,-99.0,-9999.0,1004,0,3.11,0
2708,23583,20220110,945,20220110,45,3,-158.61,59.28,-19.4,0.0,0,0,-22.6,C,0,52,0,-99.0,-9999.0,1004,0,2.49,0
2709,23583,20220110,950,20220110,50,3,-158.61,59.28,-19.5,0.0,0,0,-22.6,C,0,53,0,-99.0,-9999.0,1004,0,2.74,0
2710,23583,20220110,955,20220110,55,3,-158.61,59.28,-19.4,0.0,0,0,-22.5,C,0,52,0,-99.0,-9999.0,1004,0,2.74,0
2711,23583,20220110,1000,20220110,100,3,-158.61,59.28,-19.3,0.0,0,0,-22.3,C,0,52,0,-99.0,-9999.0,1004,0,2.77,0
2712,23583,20220110,1005,20220110,105,3,-158.61,59.28,-19.2,0.0,0,0,-22.2,C,0,52,0,-99.0,-9999.0,1004,0,2.83,0
2713,23583,20220110,1010,20220110,110,3,-158.61,59.28,-19.1,0.0,0,0,-22.0,C,0,51,0,-99.0,-9999.0,1004,0,2.9,0
2714,23583,20220110,1015,20220110,115,3,-158.61,59.28,-19.1,0.0,0,0,-22.1,C,0,51,0,-99.0,-9999.0,1003,0,2.47,0
2715,23583,20220110,1020,20220110,120,3,-158.61,59.28,-19.1,0.0,0,0,-21.9,C,0,51,0,-99.0,-9999.0,1004,0,2.55,0
2716,23583,20220110,1025,20220110,125,3,-158.61,59.28,-19.0,0.0,0,0,-21.8,C,0,51,0,-99.0,-9999.0,1004,0,2.68,0
2717,23583,20220110,1030,20220110,130,3,-158.61,59.28,-19.1,0.0,0,0,-21.7,C,0,51,0,-99.0,-9999.0,1004,0,2.52,0
2718,23583,20220110,1035,20220110,135,3,-158.61,59.28,-18.9,0.0,0,0,-21.7,C,0,51,0,-99.0,-9999.0,1004,0,2.14,0
2719,23583,20220110,1040,20220110,140,3,-158.61,59.28,-19.0,0.0,0,0,-21.6,C,0,51,0,-99.0,-9999.0,1004,0,2.74,0
2720,23583,20220110,1045,20220110,145,3,-158.61,59.28,-19.0,0.0,0,0,-21.6,C,0,51,0,-99.0,-9999.0,1004,0,2.73,0
2721,23583,20220110,1050,20220110,150,3,-158.61,59.28,-19.0,0.0,0,0,-21.6,C,0,51,0,-99.0,-9999.0,1004,0,2.57,0
2722,23583,20220110,1055,20220110,155,3,-158.61,59.28,-19.0,0.0,0,0,-21.7,C,0,51,0,-99.0,-9999.0,1004,0,2.39,0
2723,23583,20220110,1100,20220110,200,3,-158.61,59.28,-19.0,0.0,0,0,-21.6,C,0,50,0,-99.0,-9999.0,1004,0,2.8,0
2724,23583,20220110,1105,20220110,205,3,-158.61,59.28,-19.1,0.0,0,0,-21.6,C,0,51,0,-99.0,-9999.0,1004,0,2.6,0
2725,23583,20220110,1110,20220110,210,3,-158.61,59.28,-19.2,0.0,0,0,-21.6,C,0,51,0,-99.0,-9999.0,1004,0,2.77,0
2726,23583,20220110,1115,20220110,215,3,-158.61,59.28,-19.3,0.0,0,0,-21.9,C,0,52,0,-99.0,-9999.0,1003,0,2.01,0
2727,23583,20220110,1120,20220110,220,3,-158.61,59.28,-19.3,0.0,0,0,-21.8,C,0,52,0,-99.0,-9999.0,1004,0,2.58,0
2728,23583,20220110,1125,20220110,225,3,-158.61,59.28,-19.3,0.0,0,0,-21.9,C,0,52,0,-99.0,-9999.0,1004,0,2.16,0
2729,23583,20220110,1130,20220110,230,3,-158.61,59.28,-19.2,0.0,0,0,-21.9,C,0,52,0,-99.0,-9999.0,1004,0,2.16,0
2730,23583,20220110,1135,20220110,235,3,-158.61,59.28,-18.9,0.0,0,0,-21.7,C,0,50,0,-99.0,-9999.0,1004,0,2.77,0
2731,23583,20220110,1140,20220110,240,3,-158.61,59.28,-18.9,0.0,0,0,-21.8,C,0,50,0,-99.0,-9999.0,1004,0,2.71,0
2732,23583,20220110,1145,20220110,245,3,-158.61,59.28,-18.9,0.0,0,0,-22.0,C,0,50,0,-99.0,-9999.0,1004,0,2.59,0
2733,23583,20220110,1150,20220110,250,3,-158.61,59.28,-18.9,0.0,0,0,-22.2,C,0,50,0,-99.0,-9999.0,1004,0,2.17,0
2734,23583,20220110,1155,20220110,255,3,-158.61,59.28,-18.9,0.0,0,0,-22.1,C,0,49,0,-99.0,-9999.0,1004,0,2.69,0
2735,23583,20220110,1200,20220110,300,3,-158.61,59.28,-19.0,0.0,0,0,-22.3,C,0,49,0,-99.0,-9999.0,1004,0,2.23,0
2736,23583,20220110,1205,20220110,305,3,-158.61,59.28,-19.1,0.0,0,0,-22.3,C,0,50,0,-99.0,-9999.0,1004,0,2.46,0
2737,23583,20220110,1210,20220110,310,3,-158.61,59.28,-19.2,0.0,0,0,-22.6,C,0,51,0,-99.0,-9999.0,1004,0,2.23,0
2738,23583,20220110,1215,20220110,315,3,-158.61,59.28,-19.4,0.0,0,0,-22.7,C,0,51,0,-99.0,-9999.0,1003,0,2.35,0
2739,23583,20220110,1220,20220110,320,3,-158.61,59.28,-19.5,0.0,0,0,-22.7,C,0,51,0,-99.0,-9999.0,1004,0,2.87,0
2740,23583,20220110,1225,20220110,325,3,-158.61,59.28,-19.6,0.0,0,0,-23.1,C,0,52,0,-99.0,-9999.0,1004,0,1.63,0
2741,23583,20220110,1230,20220110,330,3,-158.61,59.28,-19.6,0.0,0,0,-23.1,C,0,52,0,-99.0,-9999.0,1004,0,2.22,0
2742,23583,20220110,1235,20220110,335,3,-158.61,59.28,-19.5,0.0,0,0,-23.0,C,0,51,0,-99.0,-9999.0,1004,0,2.53,0
2743,23583,20220110,1240,20220110,340,3,-158.61,59.28,-19.6,0.0,0,0,-23.0,C,0,52,0,-99.0,-9999.0,1004,0,2.59,0
2744,23583,20220110,1245,20220110,345,3,-158.61,59.28,-19.7,0.0,0,0,-22.9,C,0,52,0,-99.0,-9999.0,1004,0,3.06,0
2745,23583,20220110,1250,20220110,350,3,-158.61,59.28,-19.7,0.0,0,0,-22.9,C,0,52,0,-99.0,-9999.0,1004,0,2.99,0
2746,23583,20220110,1255,20220110,355,3,-158.61,59.28,-19.7,0.0,0,0,-23.0,C,0,52,0,-99.0,-9999.0,1004,0,2.64,0
2747,23583,20220110,1300,20220110,400,3,-158.61,59.28,-19.6,0.0,0,0,-23.0,C,0,52,0,-99.0,-9999.0,1004,0,2.74,0
2748,23583,20220110,1305,20220110,405,3,-158.61,59.28,-19.8,0.0,0,0,-23.2,C,0,52,0,-99.0,-9999.0,1004,0,2.1,0
2749,23583,20220110,1310,20220110,410,3,-158.61,59.28,-19.9,0.0,0,0,-23.6,C,0,53,0,-99.0,-9999.0,1004,0,1.99,0
2750,23583,20220110,1315,20220110,415,3,-158.61,59.28,-20.1,0.0,0,0,-23.5,C,0,54,0,-99.0,-9999.0,1003,0,2.36,0
2751,23583,20220110,1320,20220110,420,3,-158.61,59.28,-20.2,0.0,0,0,-23.6,C,0,54,0,-99.0,-9999.0,1004,0,2.17,0
2752,23583,20220110,1325,20220110,425,3,-158.61,59.28,-19.9,0.0,0,0,-23.3,C,0,53,0,-99.0,-9999.0,1004,0,2.72,0
2753,23583,20220110,1330,20220110,430,3,-158.61,59.28,-19.9,0.0,0,0,-23.4,C,0,52,0,-99.0,-9999.0,1004,0,2.28,0
2754,23583,20220110,1335,20220110,435,3,-158.61,59.28,-20.0,0.0,0,0,-23.4,C,0,53,0,-99.0,-9999.0,1004,0,2.57,0
2755,23583,20220110,1340,20220110,440,3,-158.61,59.28,-20.1,0.0,0,0,-23.6,C,0,53,0,-99.0,-9999.0,1004,0,2.04,0
2756,23583,20220110,1345,20220110,445,3,-158.61,59.28,-20.2,0.0,0,0,-23.8,C,0,54,0,-99.0,-9999.0,1004,0,2.11,0
2757,23583,20220110,1350,20220110,450,3,-158.61,59.28,-20.4,0.0,0,0,-23.8,C,0,55,0,-99.0,-9999.0,1004,0,2.3,0
2758,23583,20220110,1355,20220110,455,3,-158.61,59.28,-20.4,0.0,0,0,-23.7,C,0,55,0,-99.0,-9999.0,1004,0,2.44,0
2759,23583,20220110,1400,20220110,500,3,-158.61,59.28,-20.3,0.0,0,0,-23.8,C,0,55,0,-99.0,-9999.0,1004,0,1.97,0
2760,23583,20220110,1405,20220110,505,3,-158.61,59.28,-20.3,0.0,0,0,-23.7,C,0,54,0,-99.0,-9999.0,1004,0,2.3,0
2761,23583,20220110,1410,20220110,510,3,-158.61,59.28,-20.4,0.0,0,0,-23.8,C,0,54,0,-99.0,-9999.0,1004,0,2.33,0
2762,23583,20220110,1415,20220110,515,3,-158.61,59.28,-20.5,0.0,0,0,-23.7,C,0,55,0,-99.0,-9999.0,1004,0,2.54,0
2763,23583,20220110,1420,20220110,520,3,-158.61,59.28,-20.5,0.0,0,0,-23.7,C,0,55,0,-99.0,-9999.0,1004,0,2.96,0
2764,23583,20220110,1425,20220110,525,3,-158.61,59.28,-20.6,0.0,0,0,-23.7,C,0,55,0,-99.0,-9999.0,1004,0,2.92,0
2765,23583,20220110,1430,20220110,530,3,-158.61,59.28,-20.4,0.0,0,0,-23.5,C,0,55,0,-99.0,-9999.0,1004,0,2.87,0
2766,23583,20220110,1435,20220110,535,3,-158.61,59.28,-20.4,0.0,0,0,-23.4,C,0,54,0,-99.0,-9999.0,1004,0,2.84,0
2767,23583,20220110,1440,20220110,540,3,-158.61,59.28,-20.4,0.0,0,0,-23.4,C,0,55,0,-99.0,-9999.0,1004,0,3.02,0
2768,23583,20220110,1445,20220110,545,3,-158.61,59.28,-20.4,0.0,0,0,-23.4,C,0,55,0,-99.0,-9999.0,1005,0,2.8,0
2769,23583,20220110,1450,20220110,550,3,-158.61,59.28,-20.4,0.0,0,0,-23.5,C,0,55,0,-99.0,-9999.0,1005,0,2.39,0
2770,23583,20220110,1455,20220110,555,3,-158.61,59.28,-20.4,0.0,0,0,-23.5,C,0,55,0,-99.0,-9999.0,1004,0,2.28,0
2771,23583,20220110,1500,20220110,600,3,-158.61,59.28,-20.3,0.0,0,0,-23.4,C,0,54,0,-99.0,-9999.0,1004,0,2.44,0
2772,23583,20220110,1505,20220110,605,3,-158.61,59.28,-20.4,0.0,0,0,-23.4,C,0,55,0,-99.0,-9999.0,1004,0,2.44,0
2773,23583,20220110,1510,20220110,610,3,-158.61,59.28,-20.3,0.0,0,0,-23.3,C,0,54,0,-99.0,-9999.0,1004,0,2.37,0
2774,23583,20220110,1515,20220110,615,3,-158.61,59.28,-20.3,0.0,0,0,-23.1,C,0,54,0,-99.0,-9999.0,1004,0,2.69,0
2775,23583,20220110,1520,20220110,620,3,-158.61,59.28,-20.3,0.0,0,0,-23.1,C,0,54,0,-99.0,-9999.0,1004,0,2.45,0
2776,23583,20220110,1525,20220110,625,3,-158.61,59.28,-20.3,0.0,0,0,-23.1,C,0,54,0,-99.0,-9999.0,1004,0,2.82,0
2777,23583,20220110,1530,20220110,630,3,-158.61,59.28,-20.2,0.0,0,0,-23.1,C,0,54,0,-99.0,-9999.0,1004,0,2.1,0
2778,23583,20220110,1535,20220110,635,3,-158.61,59.28,-20.1,0.0,0,0,-23.0,C,0,53,0,-99.0,-9999.0,1004,0,2.02,0
